Capacity resource is critical for vehicle type 1 (0,21)
Node memory for rank-1 cuts will be used (10.3333)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
VRPSolver v0.5.27, 24/02/2023, © Inria Bordeaux, France, vrpsolver.math.u-bordeaux.fr
      Corresponds to the solver by Pessoa, Sadykov, Uchoa and Vanderbeck (2020)
                 Paper: dx.doi.org/10.1007/s10107-020-01523-z
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
   BaPCod v0.77, 15/03/2023, © Inria Bordeaux, France, bapcod.math.u-bordeaux.fr 
           THIS CODE IS PROVIDED AS IS, USE IT AT YOUR OWN RISK
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Bucket steps were recalculated for graph G_1 : [40, 126.8]
RCSP solver info : non-symmetric case as the resource 0 consumption for the reverse arc of 0->200 is not the same : 16 against 0
Bidirectional border value is initialised to 100
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 4814( 99.0535% ) / 924( 19.194% )
RCSP solver info : number of back. reachable buckets / buck. strongly connected components is 4831( 99.4033% ) / 926( 19.1679% )
Generating neighbourhoods for rank-1 cuts separation
Building structures for 4- and 5-row rank-1 packing cut separation...done!
Model is built TIME = 0h0m0s43t = 43
************************************************************************************************
**** BaB tree root node
**** Local DB = -1e+12, global bounds : [ -1e+12 , 3153.2 ], TIME = 0h0m0s43t = 43
**** 1 open nodes, 0 columns (0 active), 0 dyn. constrs. (0 active), 402 art. vars. (402 active)
************************************************************************************************
#<DWph=2> <it=  1> <et=0.49> <Mt= 0.00> <Spt= 0.04> <nCl= 30> <al=0.00> <DB=-6414058.0000> <Mlp=1581645.1200> <PB=3153.2> 
#<DWph=2> <it=  2> <et=0.55> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.55> <DB=-6473893.5050> <Mlp=1449566.2200> <PB=3153.2> 
#<DWph=2> <it=  3> <et=0.59> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.60> <DB=-6191435.1747> <Mlp=1370501.3800> <PB=3153.2> 
#<DWph=2> <it=  4> <et=0.64> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.50> <DB=-5296923.5485> <Mlp=1306590.5000> <PB=3153.2> 
#<DWph=2> <it=  5> <et=0.69> <Mt= 0.00> <Spt= 0.04> <nCl= 30> <al=0.55> <DB=-4775576.1172> <Mlp=1250290.2000> <PB=3153.2> 
#<DWph=2> <it=  6> <et=0.74> <Mt= 0.00> <Spt= 0.06> <nCl= 30> <al=0.59> <DB=-4659993.9920> <Mlp=1200264.9450> <PB=3153.2> 
#<DWph=2> <it=  7> <et=0.79> <Mt= 0.00> <Spt= 0.04> <nCl= 30> <al=0.63> <DB=-4739772.6676> <Mlp=1142491.6960> <PB=3153.2> 
#<DWph=2> <it=  8> <et=0.84> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.67> <DB=-4755709.9989> <Mlp=1097877.6243> <PB=3153.2> 
#<DWph=2> <it=  9> <et=0.89> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.70> <DB=-4591802.2372> <Mlp=1011474.9206> <PB=3153.2> 
#<DWph=2> <it= 10> <et=0.94> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.73> <DB=-4097285.5360> <Mlp=951428.5818> <PB=3153.2> 
#<DWph=2> <it= 11> <et=0.99> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.76> <DB=-4180149.2334> <Mlp=928578.6778> <PB=3153.2> 
#<DWph=2> <it= 12> <et=1.03> <Mt= 0.00> <Spt= 0.04> <nCl= 30> <al=0.78> <DB=-3966606.0952> <Mlp=887588.0092> <PB=3153.2> 
#<DWph=2> <it= 13> <et=1.08> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.68> <DB=-3865763.0580> <Mlp=817917.7583> <PB=3153.2> 
#<DWph=2> <it= 14> <et=1.13> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.71> <DB=-3902636.4997> <Mlp=735636.3011> <PB=3153.2> 
#<DWph=2> <it= 15> <et=1.18> <Mt= 0.00> <Spt= 0.04> <nCl= 30> <al=0.74> <DB=-3489656.7843> <Mlp=694919.8976> <PB=3153.2> 
#<DWph=2> <it= 16> <et=1.23> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.77> <DB=-3210263.9874> <Mlp=678864.6385> <PB=3153.2> 
#<DWph=2> <it= 17> <et=1.28> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.79> <DB=-3196959.1917> <Mlp=632285.1497> <PB=3153.2> 
#<DWph=2> <it= 18> <et=1.33> <Mt= 0.00> <Spt= 0.04> <nCl= 30> <al=0.81> <DB=-3146207.1836> <Mlp=598255.1011> <PB=3153.2> 
#<DWph=2> <it= 19> <et=1.39> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.83> <DB=-3025522.7793> <Mlp=538477.0393> <PB=3153.2> 
#<DWph=2> <it= 20> <et=1.44> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.85> <DB=-3231975.1272> <Mlp=519781.0099> <PB=3153.2> 
#<DWph=2> <it= 21> <et=1.49> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.86> <DB=-2984554.0623> <Mlp=492377.3310> <PB=3153.2> 
#<DWph=2> <it= 22> <et=1.54> <Mt= 0.01> <Spt= 0.04> <nCl= 30> <al=0.76> <DB=-3100862.7562> <Mlp=420144.8875> <PB=3153.2> 
#<DWph=2> <it= 23> <et=1.60> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.79> <DB=-2747497.4188> <Mlp=398295.0025> <PB=3153.2> 
#<DWph=2> <it= 24> <et=1.65> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.81> <DB=-2606160.6456> <Mlp=377600.8441> <PB=3153.2> 
#<DWph=2> <it= 25> <et=1.70> <Mt= 0.01> <Spt= 0.04> <nCl= 30> <al=0.83> <DB=-2661138.7379> <Mlp=362229.1981> <PB=3153.2> 
#<DWph=2> <it= 26> <et=1.75> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.84> <DB=-2583692.1049> <Mlp=321210.0900> <PB=3153.2> 
#<DWph=2> <it= 27> <et=1.81> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.86> <DB=-2397308.7863> <Mlp=298597.8369> <PB=3153.2> 
#<DWph=2> <it= 28> <et=1.86> <Mt= 0.01> <Spt= 0.04> <nCl= 30> <al=0.87> <DB=-2431702.7321> <Mlp=285201.5867> <PB=3153.2> 
#<DWph=2> <it= 29> <et=1.91> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.89> <DB=-2325915.9359> <Mlp=260602.0984> <PB=3153.2> 
#<DWph=2> <it= 30> <et=1.97> <Mt= 0.01> <Spt= 0.04> <nCl= 30> <al=0.90> <DB=-2279737.5899> <Mlp=239356.4355> <PB=3153.2> 
#<DWph=2> <it= 31> <et=2.02> <Mt= 0.00> <Spt= 0.05> <nCl= 30> <al=0.91> <DB=-2258560.6265> <Mlp=220058.2308> <PB=3153.2> 
#<DWph=2> <it= 32> <et=2.08> <Mt= 0.01> <Spt= 0.04> <nCl= 30> <al=0.92> <DB=-2157339.2890> <Mlp=210369.4716> <PB=3153.2> 
#<DWph=2> <it= 33> <et=2.13> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.93> <DB=-2132915.6197> <Mlp=186152.2127> <PB=3153.2> 
#<DWph=2> <it= 34> <et=2.19> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.93> <DB=-2106928.5062> <Mlp=161614.3668> <PB=3153.2> 
#<DWph=2> <it= 35> <et=2.25> <Mt= 0.01> <Spt= 0.04> <nCl= 30> <al=0.83> <DB=-2066127.6156> <Mlp=144859.9138> <PB=3153.2> 
#<DWph=2> <it= 36> <et=2.31> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.85> <DB=-2025408.9754> <Mlp=129142.2486> <PB=3153.2> 
#<DWph=2> <it= 37> <et=2.37> <Mt= 0.01> <Spt= 0.04> <nCl= 30> <al=0.75> <DB=-2136847.1377> <Mlp=88534.5573> <PB=3153.2> 
#<DWph=2> <it= 38> <et=2.42> <Mt= 0.02> <Spt= 0.04> <nCl= 30> <al=0.77> <DB=-1949680.5179> <Mlp=73604.3807> <PB=3153.2> 
#<DWph=2> <it= 39> <et=2.48> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.80> <DB=-1776783.3440> <Mlp=61404.0229> <PB=3153.2> 
#<DWph=2> <it= 40> <et=2.54> <Mt= 0.02> <Spt= 0.04> <nCl= 30> <al=0.82> <DB=-1680859.8521> <Mlp=44043.5086> <PB=3153.2> 
#<DWph=2> <it= 41> <et=2.60> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.84> <DB=-1615621.1820> <Mlp=28498.3829> <PB=3153.2> 
#<DWph=2> <it= 42> <et=2.67> <Mt= 0.02> <Spt= 0.04> <nCl= 30> <al=0.74> <DB=-1476074.9702> <Mlp=20108.5719> <PB=3153.2> 
#<DWph=2> <it= 43> <et=2.73> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.64> <DB=-1090156.9466> <Mlp=16859.5366> <PB=3153.2> 
#<DWph=2> <it= 44> <et=2.79> <Mt= 0.01> <Spt= 0.04> <nCl= 30> <al=0.54> <DB=-1339292.9418> <Mlp=13161.8320> <PB=3153.2> 
#<DWph=2> <it= 45> <et=2.85> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.58> <DB=-916728.3024> <Mlp=10279.7253> <PB=3153.2> 
#<DWph=2> <it= 46> <et=2.91> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.62> <DB=-817226.8566> <Mlp= 8733.4208> <PB=3153.2> 
#<DWph=2> <it= 47> <et=2.97> <Mt= 0.02> <Spt= 0.04> <nCl= 30> <al=0.66> <DB=-715650.6434> <Mlp= 7508.1203> <PB=3153.2> 
#<DWph=2> <it= 48> <et=3.03> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.56> <DB=-581477.4025> <Mlp= 7319.6814> <PB=3153.2> 
#<DWph=2> <it= 49> <et=3.09> <Mt= 0.01> <Spt= 0.04> <nCl= 30> <al=0.46> <DB=-241840.6808> <Mlp= 7198.2760> <PB=3153.2> 
<DWph=2> <it= 50> <et=3.13> <Mt= 0.02> <Spt= 0.03> <nCl= 30> <al=0.36> <DB=-104206.6438> <Mlp= 6964.3011> <PB=3153.2> 
<DWph=2> <it= 51> <et=3.20> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.26> <DB=-53631.7947> <Mlp= 6833.7298> <PB=3153.2> 
<DWph=2> <it= 52> <et=3.26> <Mt= 0.01> <Spt= 0.04> <nCl= 30> <al=0.34> <DB=-40199.0507> <Mlp= 6733.9303> <PB=3153.2> 
<DWph=2> <it= 53> <et=3.31> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.40> <DB=-33518.1025> <Mlp= 6714.6550> <PB=3153.2> 
<DWph=2> <it= 54> <et=3.37> <Mt= 0.01> <Spt= 0.04> <nCl= 30> <al=0.46> <DB=-29506.6566> <Mlp= 6662.2115> <PB=3153.2> 
<DWph=2> <it= 55> <et=3.43> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.52> <DB=-26642.6436> <Mlp= 6621.1310> <PB=3153.2> 
<DWph=2> <it= 56> <et=3.50> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.56> <DB=-26560.7153> <Mlp= 6548.5655> <PB=3153.2> 
<DWph=2> <it= 57> <et=3.56> <Mt= 0.02> <Spt= 0.04> <nCl= 30> <al=0.61> <DB=-28337.7790> <Mlp= 6455.1228> <PB=3153.2> 
<DWph=2> <it= 58> <et=3.62> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.65> <DB=-22906.8276> <Mlp= 6421.2246> <PB=3153.2> 
<DWph=2> <it= 59> <et=3.69> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.68> <DB=-19561.5304> <Mlp= 6317.2377> <PB=3153.2> 
<DWph=2> <it= 60> <et=3.75> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.58> <DB=-18615.9144> <Mlp= 6275.8624> <PB=3153.2> 
<DWph=2> <it= 61> <et=3.82> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.62> <DB=-19130.2250> <Mlp= 6158.2908> <PB=3153.2> 
<DWph=2> <it= 62> <et=3.88> <Mt= 0.01> <Spt= 0.04> <nCl= 30> <al=0.66> <DB=-18067.2358> <Mlp= 6111.6628> <PB=3153.2> 
<DWph=2> <it= 63> <et=3.95> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.70> <DB=-19105.2551> <Mlp= 6017.6346> <PB=3153.2> 
<DWph=2> <it= 64> <et=4.01> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.73> <DB=-11306.4212> <Mlp= 5901.5579> <PB=3153.2> 
<DWph=2> <it= 65> <et=4.08> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.63> <DB=-11600.7561> <Mlp= 5781.8571> <PB=3153.2> 
<DWph=2> <it= 66> <et=4.15> <Mt= 0.02> <Spt= 0.04> <nCl= 30> <al=0.66> <DB=-11752.5679> <Mlp= 5706.7763> <PB=3153.2> 
<DWph=2> <it= 67> <et=4.23> <Mt= 0.03> <Spt= 0.05> <nCl= 30> <al=0.70> <DB=-7059.4407> <Mlp= 5594.5240> <PB=3153.2> 
<DWph=2> <it= 68> <et=4.30> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.73> <DB=-9201.9850> <Mlp= 5491.8458> <PB=3153.2> 
<DWph=2> <it= 69> <et=4.36> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.75> <DB=-8952.7398> <Mlp= 5436.1682> <PB=3153.2> 
<DWph=2> <it= 70> <et=4.43> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.78> <DB=-6667.1698> <Mlp= 5372.7421> <PB=3153.2> 
<DWph=2> <it= 71> <et=4.50> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.80> <DB=-8380.6900> <Mlp= 5318.3283> <PB=3153.2> 
<DWph=2> <it= 72> <et=4.58> <Mt= 0.03> <Spt= 0.05> <nCl= 30> <al=0.82> <DB=-6512.0404> <Mlp= 5136.7392> <PB=3153.2> 
<DWph=2> <it= 73> <et=4.65> <Mt= 0.03> <Spt= 0.05> <nCl= 30> <al=0.72> <DB=-11125.0154> <Mlp= 5034.2029> <PB=3153.2> 
<DWph=2> <it= 74> <et=4.72> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.75> <DB=-7958.7614> <Mlp= 4988.0678> <PB=3153.2> 
<DWph=2> <it= 75> <et=4.80> <Mt= 0.03> <Spt= 0.05> <nCl= 30> <al=0.77> <DB=-5832.7740> <Mlp= 4873.9798> <PB=3153.2> 
<DWph=2> <it= 76> <et=4.87> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.80> <DB=-7671.3151> <Mlp= 4823.5086> <PB=3153.2> 
<DWph=2> <it= 77> <et=4.93> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.82> <DB=-4736.9705> <Mlp= 4789.4734> <PB=3153.2> 
<DWph=2> <it= 78> <et=5.00> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.72> <DB=-6964.5826> <Mlp= 4737.4140> <PB=3153.2> 
<DWph=2> <it= 79> <et=5.08> <Mt= 0.03> <Spt= 0.05> <nCl= 30> <al=0.75> <DB=-4552.1561> <Mlp= 4569.5980> <PB=3153.2> 
<DWph=2> <it= 80> <et=5.14> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.77> <DB=-4457.0993> <Mlp= 4527.9632> <PB=3153.2> 
<DWph=2> <it= 81> <et=5.21> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.79> <DB=-4665.3170> <Mlp= 4481.3686> <PB=3153.2> 
<DWph=2> <it= 82> <et=5.27> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.81> <DB=-3884.6789> <Mlp= 4441.2247> <PB=3153.2> 
<DWph=2> <it= 83> <et=5.35> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.71> <DB=-4687.6158> <Mlp= 4383.3843> <PB=3153.2> 
<DWph=2> <it= 84> <et=5.42> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.74> <DB=-2501.0920> <Mlp= 4331.7379> <PB=3153.2> 
<DWph=2> <it= 85> <et=5.49> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.77> <DB=-3608.0834> <Mlp= 4251.1082> <PB=3153.2> 
<DWph=2> <it= 86> <et=5.57> <Mt= 0.03> <Spt= 0.05> <nCl= 30> <al=0.79> <DB=-2322.8537> <Mlp= 4160.3845> <PB=3153.2> 
<DWph=2> <it= 87> <et=5.64> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.81> <DB=-3976.4518> <Mlp= 4120.5302> <PB=3153.2> 
<DWph=2> <it= 88> <et=5.71> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.83> <DB=-1932.9041> <Mlp= 4072.3739> <PB=3153.2> 
<DWph=2> <it= 89> <et=5.78> <Mt= 0.03> <Spt= 0.05> <nCl= 30> <al=0.73> <DB=-3341.7755> <Mlp= 4021.6486> <PB=3153.2> 
<DWph=2> <it= 90> <et=5.86> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.76> <DB=-2859.3977> <Mlp= 3962.8179> <PB=3153.2> 
<DWph=2> <it= 91> <et=5.94> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.78> <DB=-1659.9195> <Mlp= 3908.3911> <PB=3153.2> 
<DWph=2> <it= 92> <et=6.01> <Mt= 0.02> <Spt= 0.06> <nCl= 30> <al=0.80> <DB= -615.0008> <Mlp= 3867.2337> <PB=3153.2> 
<DWph=2> <it= 93> <et=6.08> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.82> <DB= -788.8101> <Mlp= 3832.1993> <PB=3153.2> 
<DWph=2> <it= 94> <et=6.15> <Mt= 0.03> <Spt= 0.05> <nCl= 30> <al=0.84> <DB= -786.0517> <Mlp= 3771.7082> <PB=3153.2> 
<DWph=2> <it= 95> <et=6.22> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.86> <DB= -745.4476> <Mlp= 3752.8104> <PB=3153.2> 
<DWph=2> <it= 96> <et=6.29> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.76> <DB= -240.1296> <Mlp= 3722.6891> <PB=3153.2> 
<DWph=2> <it= 97> <et=6.36> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.66> <DB=-2453.7632> <Mlp= 3637.3777> <PB=3153.2> 
<DWph=2> <it= 98> <et=6.43> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.69> <DB=  -48.4521> <Mlp= 3610.6605> <PB=3153.2> 
<DWph=2> <it= 99> <et=6.50> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.72> <DB= -811.9878> <Mlp= 3561.8403> <PB=3153.2> 
<DWph=2> <it=100> <et=6.58> <Mt= 0.03> <Spt= 0.05> <nCl= 30> <al=0.75> <DB= -729.8987> <Mlp= 3510.7559> <PB=3153.2> 
<DWph=2> <it=101> <et=6.64> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.78> <DB=  371.9426> <Mlp= 3488.9723> <PB=3153.2> 
<DWph=2> <it=102> <et=6.71> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.80> <DB=  -79.9036> <Mlp= 3459.9234> <PB=3153.2> 
<DWph=2> <it=103> <et=6.79> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.82> <DB=  -46.8169> <Mlp= 3419.6221> <PB=3153.2> 
<DWph=2> <it=104> <et=6.86> <Mt= 0.03> <Spt= 0.06> <nCl= 30> <al=0.84> <DB=  301.8229> <Mlp= 3375.1542> <PB=3153.2> 
<DWph=2> <it=105> <et=6.93> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.74> <DB=  502.5388> <Mlp= 3358.9267> <PB=3153.2> 
<DWph=2> <it=106> <et=7.00> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.64> <DB=  256.1172> <Mlp= 3337.8007> <PB=3153.2> 
<DWph=2> <it=107> <et=7.07> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.67> <DB=  258.7607> <Mlp= 3316.0270> <PB=3153.2> 
<DWph=2> <it=108> <et=7.14> <Mt= 0.02> <Spt= 0.05> <nCl= 30> <al=0.71> <DB=  788.6332> <Mlp= 3299.0490> <PB=3153.2> 
<DWph=2> <it=109> <et=7.21> <Mt= 0.01> <Spt= 0.05> <nCl= 30> <al=0.73> <DB=  223.5263> <Mlp= 3278.8077> <PB=3153.2> 
