Time resource is critical for vehicle type 1 (21,0)
Capacity resource will be imposed in pricing (0.459524)
Node memory for rank-1 cuts will be used (5.85714)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
VRPSolver v0.5.27, 24/02/2023, © Inria Bordeaux, France, vrpsolver.math.u-bordeaux.fr
      Corresponds to the solver by Pessoa, Sadykov, Uchoa and Vanderbeck (2020)
                 Paper: dx.doi.org/10.1007/s10107-020-01523-z
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
   BaPCod v0.77, 15/03/2023, © Inria Bordeaux, France, bapcod.math.u-bordeaux.fr 
           THIS CODE IS PROVIDED AS IS, USE IT AT YOUR OWN RISK
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Bucket steps were recalculated for graph G_1 : [247.2, 40]
RCSP solver info : non-symmetric case as the resource 0 consumption for the reverse arc of 0->100 is not the same : 38 against 128
Bidirectional border value is initialised to 511.7
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 1798( 96.6667% ) / 568( 31.5907% )
RCSP solver info : number of back. reachable buckets / buck. strongly connected components is 1831( 98.4409% ) / 606( 33.0967% )
Generating neighbourhoods for rank-1 cuts separation
Building structures for 4- and 5-row rank-1 packing cut separation...done!
Model is built TIME = 0h0m0s10t = 10
************************************************************************************************
**** BaB tree root node
**** Local DB = -1e+12, global bounds : [ -1e+12 , 860.6 ], TIME = 0h0m0s10t = 10
**** 1 open nodes, 0 columns (0 active), 0 dyn. constrs. (0 active), 202 art. vars. (202 active)
************************************************************************************************
#<DWph=2> <it=  1> <et=0.11> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.00> <DB=-411070.5000> <Mlp=216871.2000> <PB=860.6> 
#<DWph=2> <it=  2> <et=0.11> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.55> <DB=-434137.7200> <Mlp=165399.6000> <PB=860.6> 
#<DWph=2> <it=  3> <et=0.12> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.60> <DB=-403263.3345> <Mlp=129681.8000> <PB=860.6> 
#<DWph=2> <it=  4> <et=0.12> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.50> <DB=-478170.0558> <Mlp=116435.0400> <PB=860.6> 
#<DWph=2> <it=  5> <et=0.13> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.55> <DB=-397587.8263> <Mlp=108185.4300> <PB=860.6> 
#<DWph=2> <it=  6> <et=0.13> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.59> <DB=-435855.4442> <Mlp=106317.0320> <PB=860.6> 
#<DWph=2> <it=  7> <et=0.14> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.63> <DB=-447897.2129> <Mlp=85220.4550> <PB=860.6> 
#<DWph=2> <it=  8> <et=0.15> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.67> <DB=-428097.2340> <Mlp=64424.7238> <PB=860.6> 
#<DWph=2> <it=  9> <et=0.15> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.70> <DB=-396054.3770> <Mlp=48883.8186> <PB=860.6> 
#<DWph=2> <it= 10> <et=0.16> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.73> <DB=-379438.9857> <Mlp=43662.7056> <PB=860.6> 
#<DWph=2> <it= 11> <et=0.17> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.76> <DB=-356310.7175> <Mlp=38024.9410> <PB=860.6> 
#<DWph=2> <it= 12> <et=0.17> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.66> <DB=-330578.9740> <Mlp=34892.3514> <PB=860.6> 
#<DWph=2> <it= 13> <et=0.18> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.69> <DB=-312992.8472> <Mlp=28667.8592> <PB=860.6> 
#<DWph=2> <it= 14> <et=0.19> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.59> <DB=-286579.7667> <Mlp=25881.8146> <PB=860.6> 
#<DWph=2> <it= 15> <et=0.19> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.63> <DB=-296477.6444> <Mlp=19547.4966> <PB=860.6> 
#<DWph=2> <it= 16> <et=0.20> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.67> <DB=-270883.4793> <Mlp=16680.0667> <PB=860.6> 
#<DWph=2> <it= 17> <et=0.21> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.70> <DB=-288912.8151> <Mlp=15079.4737> <PB=860.6> 
#<DWph=2> <it= 18> <et=0.21> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.73> <DB=-269316.9904> <Mlp=13076.2368> <PB=860.6> 
#<DWph=2> <it= 19> <et=0.22> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.76> <DB=-233858.6570> <Mlp=11596.4994> <PB=860.6> 
#<DWph=2> <it= 20> <et=0.23> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.66> <DB=-190978.6642> <Mlp=10808.3075> <PB=860.6> 
#<DWph=2> <it= 21> <et=0.24> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.69> <DB=-177182.7004> <Mlp= 9011.7421> <PB=860.6> 
#<DWph=2> <it= 22> <et=0.25> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.72> <DB=-155172.6722> <Mlp= 7899.9106> <PB=860.6> 
#<DWph=2> <it= 23> <et=0.25> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.75> <DB=-137134.1183> <Mlp= 7004.7094> <PB=860.6> 
#<DWph=2> <it= 24> <et=0.26> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.78> <DB=-131391.7982> <Mlp= 6630.4332> <PB=860.6> 
#<DWph=2> <it= 25> <et=0.27> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.80> <DB=-123936.3342> <Mlp= 5822.3092> <PB=860.6> 
#<DWph=2> <it= 26> <et=0.28> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.82> <DB=-127692.9604> <Mlp= 4118.6657> <PB=860.6> 
#<DWph=2> <it= 27> <et=0.29> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.84> <DB=-109661.8432> <Mlp= 3559.1295> <PB=860.6> 
#<DWph=2> <it= 28> <et=0.29> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.74> <DB=-115566.0420> <Mlp= 3546.4440> <PB=860.6> 
#<DWph=2> <it= 29> <et=0.30> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.76> <DB=-99770.3556> <Mlp= 3057.1772> <PB=860.6> 
#<DWph=2> <it= 30> <et=0.31> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.79> <DB=-83407.7632> <Mlp= 2943.0150> <PB=860.6> 
#<DWph=2> <it= 31> <et=0.32> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.69> <DB=-65417.2215> <Mlp= 2383.8903> <PB=860.6> 
#<DWph=2> <it= 32> <et=0.33> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.59> <DB=-56318.9390> <Mlp= 2331.7322> <PB=860.6> 
#<DWph=2> <it= 33> <et=0.33> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.63> <DB=-35643.4278> <Mlp= 2271.5170> <PB=860.6> 
#<DWph=2> <it= 34> <et=0.34> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.53> <DB=-11970.7725> <Mlp= 2203.2962> <PB=860.6> 
<DWph=2> <it= 35> <et=0.35> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.43> <DB=-5978.1777> <Mlp= 2094.7354> <PB=860.6> 
<DWph=2> <it= 36> <et=0.36> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.33> <DB=-4171.3543> <Mlp= 2071.6417> <PB=860.6> 
<DWph=2> <it= 37> <et=0.37> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.40> <DB=-3912.9573> <Mlp= 2040.2570> <PB=860.6> 
<DWph=2> <it= 38> <et=0.38> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.46> <DB=-3862.8783> <Mlp= 1956.2896> <PB=860.6> 
<DWph=2> <it= 39> <et=0.39> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.51> <DB=-5092.3315> <Mlp= 1956.2896> <PB=860.6> 
<DWph=2> <it= 40> <et=0.40> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.56> <DB=-3585.6744> <Mlp= 1916.1234> <PB=860.6> 
<DWph=2> <it= 41> <et=0.41> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.60> <DB=-2609.5171> <Mlp= 1845.0702> <PB=860.6> 
<DWph=2> <it= 42> <et=0.42> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.64> <DB=-3080.8437> <Mlp= 1766.2775> <PB=860.6> 
<DWph=2> <it= 43> <et=0.43> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.68> <DB=-2140.2248> <Mlp= 1723.8847> <PB=860.6> 
<DWph=2> <it= 44> <et=0.44> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.71> <DB=-3551.6192> <Mlp= 1655.8043> <PB=860.6> 
<DWph=2> <it= 45> <et=0.45> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.74> <DB=-2173.7247> <Mlp= 1591.0410> <PB=860.6> 
<DWph=2> <it= 46> <et=0.46> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.77> <DB=-2041.0654> <Mlp= 1515.0714> <PB=860.6> 
<DWph=2> <it= 47> <et=0.47> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.79> <DB=-2015.4416> <Mlp= 1485.7632> <PB=860.6> 
<DWph=2> <it= 48> <et=0.48> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.81> <DB=-1765.6542> <Mlp= 1459.2911> <PB=860.6> 
<DWph=2> <it= 49> <et=0.49> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.83> <DB=-1763.6742> <Mlp= 1393.2690> <PB=860.6> 
<DWph=2> <it= 50> <et=0.50> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.85> <DB=-2397.3183> <Mlp= 1353.4758> <PB=860.6> 
<DWph=2> <it= 51> <et=0.51> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.86> <DB=-1516.3395> <Mlp= 1328.4225> <PB=860.6> 
<DWph=2> <it= 52> <et=0.52> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.76> <DB=-1405.6316> <Mlp= 1309.3666> <PB=860.6> 
<DWph=2> <it= 53> <et=0.53> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.79> <DB=-1204.7874> <Mlp= 1283.5407> <PB=860.6> 
<DWph=2> <it= 54> <et=0.54> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.69> <DB=-1301.9986> <Mlp= 1270.4933> <PB=860.6> 
<DWph=2> <it= 55> <et=0.55> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.72> <DB=-1080.1392> <Mlp= 1260.9643> <PB=860.6> 
<DWph=2> <it= 56> <et=0.56> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.75> <DB= -983.2712> <Mlp= 1250.1653> <PB=860.6> 
<DWph=2> <it= 57> <et=0.57> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.77> <DB= -658.4131> <Mlp= 1217.1511> <PB=860.6> 
<DWph=2> <it= 58> <et=0.58> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.79> <DB= -403.6524> <Mlp= 1193.3916> <PB=860.6> 
<DWph=2> <it= 59> <et=0.59> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.81> <DB= -327.3660> <Mlp= 1166.9193> <PB=860.6> 
<DWph=2> <it= 60> <et=0.60> <Mt= 0.00> <Spt= 0.01> <nCl= 25> <al=0.83> <DB=  -54.1593> <Mlp= 1155.7169> <PB=860.6> 
<DWph=2> <it= 61> <et=0.61> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.73> <DB=   45.7486> <Mlp= 1146.3282> <PB=860.6> 
<DWph=2> <it= 62> <et=0.62> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.76> <DB=   24.5452> <Mlp= 1133.8445> <PB=860.6> 
<DWph=2> <it= 63> <et=0.63> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.78> <DB=   61.8832> <Mlp= 1121.6274> <PB=860.6> 
<DWph=2> <it= 64> <et=0.64> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.81> <DB=  210.3557> <Mlp= 1099.6735> <PB=860.6> 
<DWph=2> <it= 65> <et=0.65> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.82> <DB=  167.5601> <Mlp= 1064.5192> <PB=860.6> 
<DWph=2> <it= 66> <et=0.66> <Mt= 0.00> <Spt= 0.00> <nCl= 26> <al=0.84> <DB=  220.2024> <Mlp= 1051.6516> <PB=860.6> 
<DWph=2> <it= 67> <et=0.67> <Mt= 0.00> <Spt= 0.01> <nCl= 28> <al=0.86> <DB=  315.6327> <Mlp= 1030.1980> <PB=860.6> 
<DWph=2> <it= 68> <et=0.68> <Mt= 0.01> <Spt= 0.00> <nCl= 27> <al=0.76> <DB=  294.1606> <Mlp=  981.0409> <PB=860.6> 
<DWph=2> <it= 69> <et=0.69> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.78> <DB=  358.7142> <Mlp=  975.3947> <PB=860.6> 
<DWph=2> <it= 70> <et=0.70> <Mt= 0.01> <Spt= 0.01> <nCl= 28> <al=0.80> <DB=  346.4344> <Mlp=  950.8573> <PB=860.6> 
<DWph=2> <it= 71> <et=0.72> <Mt= 0.01> <Spt= 0.00> <nCl= 27> <al=0.82> <DB=  293.4441> <Mlp=  914.6329> <PB=860.6> 
<DWph=2> <it= 72> <et=0.74> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.84> <DB=  271.7992> <Mlp=  886.0494> <PB=860.6> 
<DWph=2> <it= 73> <et=0.75> <Mt= 0.01> <Spt= 0.01> <nCl= 19> <al=0.86> <DB=  411.0354> <Mlp=  879.0117> <PB=860.6> 
<DWph=2> <it= 74> <et=0.76> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.87> <DB=  322.4420> <Mlp=  878.2780> <PB=860.6> 
<DWph=2> <it= 75> <et=0.77> <Mt= 0.01> <Spt= 0.01> <nCl= 22> <al=0.88> <DB=  362.9573> <Mlp=  866.3729> <PB=860.6> 
<DWph=2> <it= 76> <et=0.80> <Mt= 0.02> <Spt= 0.00> <nCl= 29> <al=0.78> <DB=  314.7061> <Mlp=  852.8846> <PB=860.6> 
<DWph=2> <it= 77> <et=0.81> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.81> <DB=  457.7126> <Mlp=  849.7000> <PB=860.6> 
<DWph=2> <it= 78> <et=0.83> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.83> <DB=  216.0000> <Mlp=  842.7000> <PB=860.6> 
<DWph=2> <it= 79> <et=0.85> <Mt= 0.01> <Spt= 0.00> <nCl= 27> <al=0.84> <DB=  494.5002> <Mlp=  842.7000> <PB=860.6> 
<DWph=2> <it= 80> <et=0.87> <Mt= 0.02> <Spt= 0.01> <nCl= 29> <al=0.86> <DB=  378.8959> <Mlp=  842.7000> <PB=860.6> 
<DWph=2> <it= 81> <et=0.88> <Mt= 0.00> <Spt= 0.00> <nCl= 29> <al=0.76> <DB=  579.1338> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 82> <et=0.89> <Mt= 0.00> <Spt= 0.01> <nCl= 29> <al=0.78> <DB=  593.1070> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 83> <et=0.90> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.68> <DB=  189.6217> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 84> <et=0.90> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.71> <DB=  521.6045> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 85> <et=0.92> <Mt= 0.01> <Spt= 0.01> <nCl= 27> <al=0.74> <DB=  566.7781> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 86> <et=0.94> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.77> <DB=  372.7159> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 87> <et=0.95> <Mt= 0.00> <Spt= 0.01> <nCl= 27> <al=0.79> <DB=  633.8754> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 88> <et=0.96> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.81> <DB=  440.6411> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 89> <et=0.97> <Mt= 0.01> <Spt= 0.00> <nCl= 16> <al=0.83> <DB=  661.5228> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 90> <et=0.98> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.73> <DB=  398.9976> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 91> <et=0.99> <Mt= 0.01> <Spt= 0.01> <nCl= 29> <al=0.76> <DB=  658.4152> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 92> <et=1.00> <Mt= 0.00> <Spt= 0.00> <nCl= 21> <al=0.78> <DB=  660.2834> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 93> <et=1.00> <Mt= 0.00> <Spt= 0.01> <nCl= 14> <al=0.80> <DB=  630.2586> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 94> <et=1.01> <Mt= 0.00> <Spt= 0.00> <nCl= 21> <al=0.70> <DB=  724.9957> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 95> <et=1.02> <Mt= 0.00> <Spt= 0.01> <nCl= 26> <al=0.73> <DB=  602.7313> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 96> <et=1.03> <Mt= 0.01> <Spt= 0.00> <nCl= 24> <al=0.76> <DB=  689.2319> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 97> <et=1.03> <Mt= 0.00> <Spt= 0.01> <nCl= 18> <al=0.78> <DB=  700.1210> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 98> <et=1.04> <Mt= 0.00> <Spt= 0.01> <nCl= 24> <al=0.81> <DB=  627.5659> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it= 99> <et=1.05> <Mt= 0.00> <Spt= 0.00> <nCl= 18> <al=0.83> <DB=  472.0948> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it=100> <et=1.06> <Mt= 0.01> <Spt= 0.01> <nCl= 23> <al=0.73> <DB=  512.1580> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it=101> <et=1.07> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.63> <DB=  595.9507> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it=102> <et=1.08> <Mt= 0.00> <Spt= 0.01> <nCl= 28> <al=0.66> <DB=  560.4285> <Mlp=  839.1000> <PB=860.6> 
<DWph=2> <it=103> <et=1.10> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.56> <DB=  538.2889> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=104> <et=1.11> <Mt= 0.01> <Spt= 0.00> <nCl= 28> <al=0.61> <DB=  504.7712> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=105> <et=1.12> <Mt= 0.00> <Spt= 0.01> <nCl= 29> <al=0.65> <DB=  501.4644> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=106> <et=1.12> <Mt= 0.00> <Spt= 0.00> <nCl= 29> <al=0.55> <DB=  591.0707> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=107> <et=1.13> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.45> <DB=  356.1619> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=108> <et=1.14> <Mt= 0.00> <Spt= 0.01> <nCl= 22> <al=0.50> <DB=  674.7965> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=109> <et=1.15> <Mt= 0.00> <Spt= 0.00> <nCl= 27> <al=0.55> <DB=  680.8859> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=110> <et=1.16> <Mt= 0.00> <Spt= 0.01> <nCl= 23> <al=0.60> <DB=  603.9378> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=111> <et=1.17> <Mt= 0.01> <Spt= 0.01> <nCl= 24> <al=0.50> <DB=  708.1993> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=112> <et=1.18> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.40> <DB=  520.4868> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=113> <et=1.18> <Mt= 0.00> <Spt= 0.01> <nCl= 17> <al=0.46> <DB=  683.2802> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=114> <et=1.19> <Mt= 0.00> <Spt= 0.00> <nCl= 27> <al=0.36> <DB=  634.6404> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=115> <et=1.20> <Mt= 0.00> <Spt= 0.01> <nCl= 24> <al=0.42> <DB=  557.8010> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=116> <et=1.21> <Mt= 0.01> <Spt= 0.00> <nCl= 28> <al=0.48> <DB=  496.9963> <Mlp=  837.8000> <PB=860.6> 
<DWph=2> <it=117> <et=1.22> <Mt= 0.00> <Spt= 0.01> <nCl= 22> <al=0.53> <DB=  671.0070> <Mlp=  836.9500> <PB=860.6> 
<DWph=2> <it=118> <et=1.23> <Mt= 0.00> <Spt= 0.01> <nCl= 25> <al=0.58> <DB=  676.0579> <Mlp=  836.9500> <PB=860.6> 
<DWph=2> <it=119> <et=1.23> <Mt= 0.00> <Spt= 0.00> <nCl= 25> <al=0.48> <DB=  570.2310> <Mlp=  835.1000> <PB=860.6> 
<DWph=2> <it=120> <et=1.24> <Mt= 0.00> <Spt= 0.01> <nCl= 28> <al=0.38> <DB=  598.4703> <Mlp=  835.1000> <PB=860.6> 
<DWph=2> <it=121> <et=1.25> <Mt= 0.01> <Spt= 0.01> <nCl= 15> <al=0.44> <DB=  775.9335> <Mlp=  835.1000> <PB=860.6> 
<DWph=2> <it=122> <et=1.26> <Mt= 0.00> <Spt= 0.00> <nCl= 29> <al=0.50> <DB=  638.3732> <Mlp=  835.1000> <PB=860.6> 
<DWph=2> <it=123> <et=1.26> <Mt= 0.00> <Spt= 0.01> <nCl= 23> <al=0.55> <DB=  584.7385> <Mlp=  835.1000> <PB=860.6> 
<DWph=2> <it=124> <et=1.27> <Mt= 0.00> <Spt= 0.00> <nCl= 11> <al=0.59> <DB=  713.0354> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=125> <et=1.28> <Mt= 0.00> <Spt= 0.01> <nCl=  7> <al=0.63> <DB=  769.1483> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=126> <et=1.29> <Mt= 0.00> <Spt= 0.00> <nCl= 18> <al=0.53> <DB=  731.9491> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=127> <et=1.29> <Mt= 0.01> <Spt= 0.01> <nCl= 14> <al=0.58> <DB=  775.8849> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=128> <et=1.30> <Mt= 0.00> <Spt= 0.01> <nCl= 11> <al=0.48> <DB=  743.1848> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=129> <et=1.31> <Mt= 0.00> <Spt= 0.00> <nCl= 18> <al=0.53> <DB=  761.5684> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=130> <et=1.32> <Mt= 0.00> <Spt= 0.01> <nCl= 22> <al=0.43> <DB=  573.2332> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=131> <et=1.32> <Mt= 0.00> <Spt= 0.00> <nCl=  7> <al=0.49> <DB=  715.7786> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=132> <et=1.33> <Mt= 0.00> <Spt= 0.01> <nCl=  9> <al=0.54> <DB=  763.7693> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=133> <et=1.34> <Mt= 0.00> <Spt= 0.01> <nCl= 11> <al=0.44> <DB=  776.9003> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=134> <et=1.35> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.34> <DB=  457.1487> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=135> <et=1.35> <Mt= 0.00> <Spt= 0.01> <nCl= 19> <al=0.41> <DB=  710.3071> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=136> <et=1.36> <Mt= 0.00> <Spt= 0.00> <nCl= 15> <al=0.46> <DB=  780.5751> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=137> <et=1.37> <Mt= 0.00> <Spt= 0.01> <nCl= 16> <al=0.52> <DB=  788.2182> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=138> <et=1.38> <Mt= 0.00> <Spt= 0.01> <nCl= 23> <al=0.57> <DB=  720.4070> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=139> <et=1.39> <Mt= 0.00> <Spt= 0.00> <nCl= 15> <al=0.61> <DB=  779.9001> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=140> <et=1.39> <Mt= 0.01> <Spt= 0.01> <nCl=  8> <al=0.51> <DB=  824.7548> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=141> <et=1.40> <Mt= 0.00> <Spt= 0.00> <nCl= 18> <al=0.41> <DB=  682.7924> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=142> <et=1.41> <Mt= 0.00> <Spt= 0.02> <nCl= 25> <al=0.00> <DB=  818.7513> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=143> <et=1.42> <Mt= 0.00> <Spt= 0.00> <nCl=  7> <al=0.37> <DB=  834.1897> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=144> <et=1.43> <Mt= 0.00> <Spt= 0.01> <nCl=  5> <al=0.27> <DB=  803.3755> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=145> <et=1.44> <Mt= 0.00> <Spt= 0.01> <nCl=  8> <al=0.00> <DB=  818.6125> <Mlp=  834.6000> <PB=860.6> 
<DWph=2> <it=146> <et=1.45> <Mt= 0.00> <Spt= 0.00> <nCl=  4> <al=0.24> <DB=  831.0124> <Mlp=  834.6000> <PB=860.6> 
