Arc memory for rank-1 cuts will be used (14.0789)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
VRPSolver v0.5.27, 24/02/2023, © Inria Bordeaux, France, vrpsolver.math.u-bordeaux.fr
      Corresponds to the solver by Pessoa, Sadykov, Uchoa and Vanderbeck (2020)
                 Paper: dx.doi.org/10.1007/s10107-020-01523-z
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
   BaPCod v0.77, 15/03/2023, © Inria Bordeaux, France, bapcod.math.u-bordeaux.fr 
           THIS CODE IS PROVIDED AS IS, USE IT AT YOUR OWN RISK
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Bucket steps were recalculated for graph G_1 : [4.5]
RCSP solver info : symmetric case is detected for graph G_1! 
Bidirectional border value is initialised to 53
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 3287( 97.8274% ) / 3287( 100% )
Generating neighbourhoods for rank-1 cuts separation
Building structures for 4- and 5-row rank-1 packing cut separation...done!
Model is built TIME = 0h0m0s15t = 15
************************************************************************************************
**** BaB tree root node
**** Local DB = -1e+12, global bounds : [ -1e+12 , 13590.1 ], TIME = 0h0m0s15t = 15
**** 1 open nodes, 0 columns (0 active), 0 dyn. constrs. (0 active), 278 art. vars. (278 active)
************************************************************************************************
#<DWph=2> <it=  1> <et=0.17> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.00> <DB=-63078292.0000> <Mlp=3432000.0000> <PB=13590.1> 
#<DWph=2> <it=  2> <et=0.19> <Mt= 0.00> <Spt= 0.03> <nCl= 30> <al=0.55> <DB=-63209143.0000> <Mlp=3182920.0000> <PB=13590.1> 
#<DWph=2> <it=  3> <et=0.21> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.60> <DB=-63338109.2125> <Mlp=2841957.5000> <PB=13590.1> 
#<DWph=2> <it=  4> <et=0.23> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.64> <DB=-63071006.7235> <Mlp=2825057.0000> <PB=13590.1> 
#<DWph=2> <it=  5> <et=0.26> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.67> <DB=-60026477.7221> <Mlp=2702770.5000> <PB=13590.1> 
#<DWph=2> <it=  6> <et=0.28> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.70> <DB=-56657089.7876> <Mlp=2630385.7000> <PB=13590.1> 
#<DWph=2> <it=  7> <et=0.30> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.73> <DB=-53706777.1593> <Mlp=2463867.9250> <PB=13590.1> 
#<DWph=2> <it=  8> <et=0.32> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.76> <DB=-52801189.5399> <Mlp=2356657.5000> <PB=13590.1> 
#<DWph=2> <it=  9> <et=0.34> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.78> <DB=-51588820.3154> <Mlp=2260722.5867> <PB=13590.1> 
#<DWph=2> <it= 10> <et=0.36> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.81> <DB=-51490946.3518> <Mlp=2221586.4632> <PB=13590.1> 
#<DWph=2> <it= 11> <et=0.38> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.83> <DB=-48931790.5639> <Mlp=2151972.0819> <PB=13590.1> 
#<DWph=2> <it= 12> <et=0.40> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.73> <DB=-46873065.9219> <Mlp=2078188.5320> <PB=13590.1> 
#<DWph=2> <it= 13> <et=0.42> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.75> <DB=-48256614.8836> <Mlp=2013156.4916> <PB=13590.1> 
#<DWph=2> <it= 14> <et=0.44> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.78> <DB=-45990345.7961> <Mlp=1968266.0558> <PB=13590.1> 
#<DWph=2> <it= 15> <et=0.46> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.68> <DB=-41893778.5860> <Mlp=1927005.3033> <PB=13590.1> 
#<DWph=2> <it= 16> <et=0.49> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.71> <DB=-41925962.0110> <Mlp=1814632.4149> <PB=13590.1> 
#<DWph=2> <it= 17> <et=0.51> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.61> <DB=-42742254.6182> <Mlp=1783993.5245> <PB=13590.1> 
#<DWph=2> <it= 18> <et=0.53> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.65> <DB=-40890904.1058> <Mlp=1757575.5836> <PB=13590.1> 
#<DWph=2> <it= 19> <et=0.55> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.68> <DB=-39936199.7302> <Mlp=1597701.7287> <PB=13590.1> 
#<DWph=2> <it= 20> <et=0.57> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.72> <DB=-42174825.9689> <Mlp=1483987.5901> <PB=13590.1> 
#<DWph=2> <it= 21> <et=0.59> <Mt= 0.01> <Spt= 0.03> <nCl= 30> <al=0.74> <DB=-39970449.1732> <Mlp=1437390.4903> <PB=13590.1> 
#<DWph=2> <it= 22> <et=0.62> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.77> <DB=-38213038.8068> <Mlp=1350182.2861> <PB=13590.1> 
#<DWph=2> <it= 23> <et=0.64> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.79> <DB=-38231789.9836> <Mlp=1029231.9324> <PB=13590.1> 
#<DWph=2> <it= 24> <et=0.67> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.81> <DB=-37894300.5263> <Mlp=815408.0903> <PB=13590.1> 
#<DWph=2> <it= 25> <et=0.69> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.83> <DB=-37482684.6585> <Mlp=625804.6685> <PB=13590.1> 
#<DWph=2> <it= 26> <et=0.72> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.85> <DB=-36121017.8130> <Mlp=591143.9651> <PB=13590.1> 
#<DWph=2> <it= 27> <et=0.74> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.75> <DB=-34882964.5008> <Mlp=531129.3953> <PB=13590.1> 
#<DWph=2> <it= 28> <et=0.77> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.77> <DB=-35024253.7389> <Mlp=503119.5584> <PB=13590.1> 
#<DWph=2> <it= 29> <et=0.79> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.80> <DB=-34574778.0174> <Mlp=474912.6761> <PB=13590.1> 
#<DWph=2> <it= 30> <et=0.81> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.82> <DB=-34970501.4980> <Mlp=418584.8577> <PB=13590.1> 
#<DWph=2> <it= 31> <et=0.84> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.84> <DB=-34341123.0020> <Mlp=403117.7920> <PB=13590.1> 
#<DWph=2> <it= 32> <et=0.86> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.85> <DB=-33868486.2900> <Mlp=361313.1035> <PB=13590.1> 
#<DWph=2> <it= 33> <et=0.89> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.87> <DB=-33043899.4745> <Mlp=313373.9538> <PB=13590.1> 
#<DWph=2> <it= 34> <et=0.91> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.88> <DB=-32589276.4159> <Mlp=274896.4787> <PB=13590.1> 
#<DWph=2> <it= 35> <et=0.94> <Mt= 0.01> <Spt= 0.03> <nCl= 30> <al=0.89> <DB=-33027284.8732> <Mlp=195356.2109> <PB=13590.1> 
#<DWph=2> <it= 36> <et=0.97> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.90> <DB=-31328758.7502> <Mlp=138302.7467> <PB=13590.1> 
#<DWph=2> <it= 37> <et=0.99> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.80> <DB=-29212271.9511> <Mlp=115652.0024> <PB=13590.1> 
#<DWph=2> <it= 38> <et=1.02> <Mt= 0.01> <Spt= 0.03> <nCl= 30> <al=0.70> <DB=-26373072.5959> <Mlp=86684.5593> <PB=13590.1> 
#<DWph=2> <it= 39> <et=1.05> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.73> <DB=-25231256.6820> <Mlp=76449.2260> <PB=13590.1> 
#<DWph=2> <it= 40> <et=1.07> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.76> <DB=-21523356.3279> <Mlp=63474.1943> <PB=13590.1> 
#<DWph=2> <it= 41> <et=1.10> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.66> <DB=-19437590.6177> <Mlp=44073.3945> <PB=13590.1> 
#<DWph=2> <it= 42> <et=1.13> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.69> <DB=-12866024.4472> <Mlp=35429.9280> <PB=13590.1> 
#<DWph=2> <it= 43> <et=1.15> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.59> <DB=-6909042.1823> <Mlp=35251.9179> <PB=13590.1> 
#<DWph=2> <it= 44> <et=1.18> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.49> <DB=-3206010.2967> <Mlp=35026.8179> <PB=13590.1> 
#<DWph=2> <it= 45> <et=1.20> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.39> <DB=-1171050.1235> <Mlp=34673.0560> <PB=13590.1> 
#<DWph=2> <it= 46> <et=1.22> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.29> <DB=-117827.6748> <Mlp=34195.9846> <PB=13590.1> 
#<DWph=2> <it= 47> <et=1.24> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.19> <DB=-81014.3700> <Mlp=33946.9785> <PB=13590.1> 
<DWph=2> <it= 48> <et=1.27> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.27> <DB=-646529.4825> <Mlp=32350.6225> <PB=13590.1> 
<DWph=2> <it= 49> <et=1.29> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.35> <DB=-579596.6325> <Mlp=32091.3689> <PB=13590.1> 
<DWph=2> <it= 50> <et=1.32> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.41> <DB=-251865.4692> <Mlp=31748.3779> <PB=13590.1> 
<DWph=2> <it= 51> <et=1.34> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.47> <DB=-236277.3398> <Mlp=31410.8317> <PB=13590.1> 
<DWph=2> <it= 52> <et=1.37> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.52> <DB=-45502.0062> <Mlp=31085.1816> <PB=13590.1> 
<DWph=2> <it= 53> <et=1.39> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.57> <DB=-520248.4909> <Mlp=30155.7575> <PB=13590.1> 
<DWph=2> <it= 54> <et=1.42> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.61> <DB=-160518.8563> <Mlp=29835.9900> <PB=13590.1> 
<DWph=2> <it= 55> <et=1.45> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.65> <DB=-125111.3413> <Mlp=28794.2791> <PB=13590.1> 
<DWph=2> <it= 56> <et=1.47> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.69> <DB=-71877.5094> <Mlp=28450.7968> <PB=13590.1> 
<DWph=2> <it= 57> <et=1.50> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.72> <DB=-42613.7839> <Mlp=27523.5110> <PB=13590.1> 
<DWph=2> <it= 58> <et=1.53> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.75> <DB=-161604.0919> <Mlp=27450.5269> <PB=13590.1> 
<DWph=2> <it= 59> <et=1.55> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.77> <DB=-100303.5224> <Mlp=27029.4502> <PB=13590.1> 
<DWph=2> <it= 60> <et=1.58> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.79> <DB=-56680.8333> <Mlp=26346.2206> <PB=13590.1> 
<DWph=2> <it= 61> <et=1.61> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.82> <DB=-28280.0593> <Mlp=25826.8529> <PB=13590.1> 
<DWph=2> <it= 62> <et=1.64> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.83> <DB=-66498.7492> <Mlp=25234.4129> <PB=13590.1> 
<DWph=2> <it= 63> <et=1.67> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.85> <DB=-25655.0664> <Mlp=24633.1461> <PB=13590.1> 
<DWph=2> <it= 64> <et=1.70> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.87> <DB=-29163.7453> <Mlp=24317.7284> <PB=13590.1> 
<DWph=2> <it= 65> <et=1.73> <Mt= 0.01> <Spt= 0.02> <nCl= 29> <al=0.88> <DB=-24571.2403> <Mlp=23846.3561> <PB=13590.1> 
<DWph=2> <it= 66> <et=1.76> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.78> <DB=-42581.5982> <Mlp=23603.6508> <PB=13590.1> 
<DWph=2> <it= 67> <et=1.78> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.80> <DB=-45658.2893> <Mlp=23247.1436> <PB=13590.1> 
<DWph=2> <it= 68> <et=1.81> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.82> <DB=-63149.0727> <Mlp=22894.6788> <PB=13590.1> 
<DWph=2> <it= 69> <et=1.84> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.84> <DB=-31105.7453> <Mlp=22753.3513> <PB=13590.1> 
<DWph=2> <it= 70> <et=1.87> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.85> <DB=-16542.8671> <Mlp=22414.6743> <PB=13590.1> 
<DWph=2> <it= 71> <et=1.90> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.87> <DB=-24397.3484> <Mlp=22126.7602> <PB=13590.1> 
<DWph=2> <it= 72> <et=1.93> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.88> <DB=-17710.6732> <Mlp=21702.7575> <PB=13590.1> 
<DWph=2> <it= 73> <et=1.96> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.89> <DB=-12867.3741> <Mlp=21451.3865> <PB=13590.1> 
<DWph=2> <it= 74> <et=1.99> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.79> <DB=-35484.9799> <Mlp=21270.4503> <PB=13590.1> 
<DWph=2> <it= 75> <et=2.02> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.81> <DB=-34600.0167> <Mlp=20632.8885> <PB=13590.1> 
<DWph=2> <it= 76> <et=2.06> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.83> <DB=-13248.7059> <Mlp=20110.8573> <PB=13590.1> 
<DWph=2> <it= 77> <et=2.09> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.85> <DB=-9301.1103> <Mlp=19850.0009> <PB=13590.1> 
<DWph=2> <it= 78> <et=2.12> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.87> <DB=-17022.3568> <Mlp=19580.2079> <PB=13590.1> 
<DWph=2> <it= 79> <et=2.16> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.88> <DB=-9825.3121> <Mlp=18897.6428> <PB=13590.1> 
<DWph=2> <it= 80> <et=2.19> <Mt= 0.01> <Spt= 0.02> <nCl= 29> <al=0.89> <DB=-6386.9975> <Mlp=18624.7709> <PB=13590.1> 
<DWph=2> <it= 81> <et=2.22> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.90> <DB=-8443.3056> <Mlp=18472.8421> <PB=13590.1> 
<DWph=2> <it= 82> <et=2.25> <Mt= 0.01> <Spt= 0.02> <nCl= 27> <al=0.91> <DB=-4528.5548> <Mlp=18175.9869> <PB=13590.1> 
<DWph=2> <it= 83> <et=2.28> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.81> <DB=-21337.4605> <Mlp=17955.1755> <PB=13590.1> 
<DWph=2> <it= 84> <et=2.32> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.83> <DB=-8668.6871> <Mlp=17638.3767> <PB=13590.1> 
<DWph=2> <it= 85> <et=2.35> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.85> <DB=-3884.3726> <Mlp=17350.7503> <PB=13590.1> 
<DWph=2> <it= 86> <et=2.38> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.86> <DB=-16484.5356> <Mlp=17271.9274> <PB=13590.1> 
<DWph=2> <it= 87> <et=2.41> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.88> <DB=-2954.0850> <Mlp=16932.8125> <PB=13590.1> 
<DWph=2> <it= 88> <et=2.44> <Mt= 0.01> <Spt= 0.02> <nCl= 29> <al=0.89> <DB=-5812.4678> <Mlp=16723.7784> <PB=13590.1> 
<DWph=2> <it= 89> <et=2.48> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.90> <DB=-4661.5445> <Mlp=16407.5709> <PB=13590.1> 
<DWph=2> <it= 90> <et=2.51> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.80> <DB=-15216.2826> <Mlp=16184.7937> <PB=13590.1> 
<DWph=2> <it= 91> <et=2.54> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.82> <DB=-6577.3635> <Mlp=15913.8938> <PB=13590.1> 
<DWph=2> <it= 92> <et=2.57> <Mt= 0.01> <Spt= 0.02> <nCl= 29> <al=0.84> <DB=-6633.6383> <Mlp=15799.7418> <PB=13590.1> 
<DWph=2> <it= 93> <et=2.60> <Mt= 0.01> <Spt= 0.03> <nCl= 25> <al=0.85> <DB=-1032.9853> <Mlp=15675.3012> <PB=13590.1> 
<DWph=2> <it= 94> <et=2.63> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.87> <DB=-2698.0317> <Mlp=15554.5327> <PB=13590.1> 
<DWph=2> <it= 95> <et=2.67> <Mt= 0.01> <Spt= 0.02> <nCl= 27> <al=0.88> <DB=-1663.8072> <Mlp=15350.3583> <PB=13590.1> 
<DWph=2> <it= 96> <et=2.70> <Mt= 0.01> <Spt= 0.02> <nCl= 21> <al=0.89> <DB=  333.6800> <Mlp=15286.8586> <PB=13590.1> 
<DWph=2> <it= 97> <et=2.72> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.79> <DB=-1544.3809> <Mlp=15270.9382> <PB=13590.1> 
<DWph=2> <it= 98> <et=2.76> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.81> <DB=-11878.2967> <Mlp=15052.6610> <PB=13590.1> 
<DWph=2> <it= 99> <et=2.79> <Mt= 0.01> <Spt= 0.02> <nCl= 28> <al=0.83> <DB= 1472.2541> <Mlp=14954.2055> <PB=13590.1> 
<DWph=2> <it=100> <et=2.82> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.73> <DB=-20214.7073> <Mlp=14774.2607> <PB=13590.1> 
<DWph=2> <it=101> <et=2.85> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.76> <DB=-5908.2594> <Mlp=14680.0355> <PB=13590.1> 
<DWph=2> <it=102> <et=2.89> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.78> <DB=-3420.0239> <Mlp=14538.3553> <PB=13590.1> 
<DWph=2> <it=103> <et=2.93> <Mt= 0.02> <Spt= 0.02> <nCl= 28> <al=0.81> <DB= 3158.5217> <Mlp=14350.0716> <PB=13590.1> 
<DWph=2> <it=104> <et=2.97> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.82> <DB=-8472.0206> <Mlp=14195.6481> <PB=13590.1> 
