Time resource is critical for vehicle type 1 (21,0)
Capacity resource will be imposed in pricing (0.574286)
Node memory for rank-1 cuts will be used (6.14286)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
VRPSolver v0.5.27, 24/02/2023, © Inria Bordeaux, France, vrpsolver.math.u-bordeaux.fr
      Corresponds to the solver by Pessoa, Sadykov, Uchoa and Vanderbeck (2020)
                 Paper: dx.doi.org/10.1007/s10107-020-01523-z
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
   BaPCod v0.77, 15/03/2023, © Inria Bordeaux, France, bapcod.math.u-bordeaux.fr 
           THIS CODE IS PROVIDED AS IS, USE IT AT YOUR OWN RISK
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Bucket steps were recalculated for graph G_1 : [126.8, 40]
RCSP solver info : non-symmetric case as the resource 0 consumption for the reverse arc of 0->200 is not the same : 69.6 against 79.6
Bidirectional border value is initialised to 268.7
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 2424( 98.5366% ) / 679( 28.0116% )
RCSP solver info : number of back. reachable buckets / buck. strongly connected components is 2426( 98.6179% ) / 601( 24.7733% )
Generating neighbourhoods for rank-1 cuts separation
Building structures for 4- and 5-row rank-1 packing cut separation...done!
Model is built TIME = 0h0m0s26t = 26
************************************************************************************************
**** BaB tree root node
**** Local DB = -1e+12, global bounds : [ -1e+12 , 100000 ], TIME = 0h0m0s26t = 26
**** 1 open nodes, 0 columns (0 active), 0 dyn. constrs. (0 active), 402 art. vars. (402 active)
************************************************************************************************
#<DWph=2> <it=  1> <et=0.30> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.00> <DB=-19180410.0000> <Mlp=5016000.0000> <PB=100000> 
#<DWph=2> <it=  2> <et=0.32> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.55> <DB=-15925100.6225> <Mlp=4248731.9500> <PB=100000> 
#<DWph=2> <it=  3> <et=0.33> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.60> <DB=-14195865.9691> <Mlp=3985131.5000> <PB=100000> 
#<DWph=2> <it=  4> <et=0.35> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.64> <DB=-14114590.9234> <Mlp=3543498.7857> <PB=100000> 
#<DWph=2> <it=  5> <et=0.37> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.67> <DB=-11991704.8421> <Mlp=3239087.3500> <PB=100000> 
#<DWph=2> <it=  6> <et=0.39> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.70> <DB=-12596619.6803> <Mlp=2986420.3300> <PB=100000> 
#<DWph=2> <it=  7> <et=0.41> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.73> <DB=-12421505.8912> <Mlp=2780110.0278> <PB=100000> 
#<DWph=2> <it=  8> <et=0.43> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.63> <DB=-11150922.1195> <Mlp=2568643.1842> <PB=100000> 
#<DWph=2> <it=  9> <et=0.45> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.53> <DB=-11284226.5791> <Mlp=2396374.3804> <PB=100000> 
#<DWph=2> <it= 10> <et=0.46> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.58> <DB=-10480995.0561> <Mlp=2314704.4510> <PB=100000> 
#<DWph=2> <it= 11> <et=0.48> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.62> <DB=-10451520.9228> <Mlp=2184548.6354> <PB=100000> 
#<DWph=2> <it= 12> <et=0.50> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.66> <DB=-11025471.6328> <Mlp=2038684.0544> <PB=100000> 
#<DWph=2> <it= 13> <et=0.52> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.69> <DB=-10080201.7651> <Mlp=1783282.9052> <PB=100000> 
#<DWph=2> <it= 14> <et=0.54> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.72> <DB=-10937700.6361> <Mlp=1572496.4261> <PB=100000> 
#<DWph=2> <it= 15> <et=0.56> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.75> <DB=-9474399.0163> <Mlp=1461224.7919> <PB=100000> 
#<DWph=2> <it= 16> <et=0.58> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.78> <DB=-8767113.9649> <Mlp=1261050.1202> <PB=100000> 
#<DWph=2> <it= 17> <et=0.61> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.80> <DB=-8641126.5828> <Mlp=1157464.3059> <PB=100000> 
#<DWph=2> <it= 18> <et=0.63> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.70> <DB=-9566948.2804> <Mlp=1019084.3433> <PB=100000> 
#<DWph=2> <it= 19> <et=0.65> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.73> <DB=-8609649.7788> <Mlp=861990.9447> <PB=100000> 
#<DWph=2> <it= 20> <et=0.67> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.63> <DB=-8623668.7157> <Mlp=775094.8392> <PB=100000> 
#<DWph=2> <it= 21> <et=0.70> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.67> <DB=-8558129.2673> <Mlp=684384.1717> <PB=100000> 
#<DWph=2> <it= 22> <et=0.72> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.70> <DB=-8211700.6917> <Mlp=639656.2481> <PB=100000> 
#<DWph=2> <it= 23> <et=0.74> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.73> <DB=-7588061.5436> <Mlp=544444.9412> <PB=100000> 
#<DWph=2> <it= 24> <et=0.77> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.76> <DB=-7340970.8178> <Mlp=442990.1759> <PB=100000> 
#<DWph=2> <it= 25> <et=0.81> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.78> <DB=-6807029.3908> <Mlp=376115.1415> <PB=100000> 
#<DWph=2> <it= 26> <et=0.83> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.68> <DB=-6984264.2677> <Mlp=319881.2285> <PB=100000> 
#<DWph=2> <it= 27> <et=0.86> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.71> <DB=-5975825.2719> <Mlp=283714.4799> <PB=100000> 
#<DWph=2> <it= 28> <et=0.89> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.61> <DB=-5848613.9824> <Mlp=219353.9597> <PB=100000> 
#<DWph=2> <it= 29> <et=0.92> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.65> <DB=-6649954.1725> <Mlp=200634.8643> <PB=100000> 
#<DWph=2> <it= 30> <et=0.94> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.69> <DB=-5380630.0792> <Mlp=182969.2080> <PB=100000> 
#<DWph=2> <it= 31> <et=0.97> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.72> <DB=-5006049.9928> <Mlp=164727.4447> <PB=100000> 
#<DWph=2> <it= 32> <et=1.00> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.75> <DB=-5127990.3104> <Mlp=148452.3795> <PB=100000> 
#<DWph=2> <it= 33> <et=1.03> <Mt= 0.02> <Spt= 0.01> <nCl= 30> <al=0.77> <DB=-4820426.1210> <Mlp=136571.8269> <PB=100000> 
#<DWph=2> <it= 34> <et=1.06> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.79> <DB=-4839519.9365> <Mlp=127734.3629> <PB=100000> 
#<DWph=2> <it= 35> <et=1.09> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.81> <DB=-4427555.0148> <Mlp=119561.5755> <PB=100000> 
#<DWph=2> <it= 36> <et=1.12> <Mt= 0.02> <Spt= 0.01> <nCl= 30> <al=0.83> <DB=-3773286.1329> <Mlp=101202.2120> <PB=100000> 
#<DWph=2> <it= 37> <et=1.15> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.73> <DB=-4387403.3205> <Mlp=97789.2402> <PB=100000> 
#<DWph=2> <it= 38> <et=1.18> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.76> <DB=-3746584.8150> <Mlp=84249.6017> <PB=100000> 
#<DWph=2> <it= 39> <et=1.21> <Mt= 0.02> <Spt= 0.01> <nCl= 30> <al=0.78> <DB=-3392136.6598> <Mlp=76087.9595> <PB=100000> 
#<DWph=2> <it= 40> <et=1.25> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.68> <DB=-3844561.7936> <Mlp=64289.6234> <PB=100000> 
#<DWph=2> <it= 41> <et=1.29> <Mt= 0.02> <Spt= 0.01> <nCl= 30> <al=0.72> <DB=-3270597.2147> <Mlp=52695.9467> <PB=100000> 
#<DWph=2> <it= 42> <et=1.32> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.74> <DB=-3274108.7756> <Mlp=47871.6086> <PB=100000> 
#<DWph=2> <it= 43> <et=1.35> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.77> <DB=-3092671.6170> <Mlp=44217.7362> <PB=100000> 
#<DWph=2> <it= 44> <et=1.38> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.79> <DB=-3145021.0755> <Mlp=40274.7588> <PB=100000> 
#<DWph=2> <it= 45> <et=1.41> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.81> <DB=-2818117.2859> <Mlp=35064.6921> <PB=100000> 
#<DWph=2> <it= 46> <et=1.45> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.83> <DB=-3403971.0739> <Mlp=30903.6068> <PB=100000> 
#<DWph=2> <it= 47> <et=1.49> <Mt= 0.02> <Spt= 0.01> <nCl= 30> <al=0.85> <DB=-2857979.1226> <Mlp=27827.6922> <PB=100000> 
#<DWph=2> <it= 48> <et=1.53> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.86> <DB=-2723104.7425> <Mlp=18388.5859> <PB=100000> 
#<DWph=2> <it= 49> <et=1.56> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.76> <DB=-2578984.6474> <Mlp=17073.2914> <PB=100000> 
#<DWph=2> <it= 50> <et=1.59> <Mt= 0.02> <Spt= 0.01> <nCl= 30> <al=0.79> <DB=-2562206.2145> <Mlp=15327.0879> <PB=100000> 
#<DWph=2> <it= 51> <et=1.62> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.81> <DB=-2566444.4225> <Mlp=13225.3691> <PB=100000> 
#<DWph=2> <it= 52> <et=1.66> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.83> <DB=-2159434.2162> <Mlp= 9722.0493> <PB=100000> 
#<DWph=2> <it= 53> <et=1.69> <Mt= 0.02> <Spt= 0.01> <nCl= 30> <al=0.73> <DB=-2117600.3805> <Mlp= 7692.2129> <PB=100000> 
<DWph=2> <it= 54> <et=1.75> <Mt= 0.01> <Spt= 0.04> <nCl= 31> <al=0.51> <DB=-1078948.9105> <Mlp= 6937.7178> <PB=100000> 
<DWph=2> <it= 55> <et=1.77> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.66> <DB=-703501.5704> <Mlp= 6932.4911> <PB=100000> 
<DWph=2> <it= 56> <et=1.79> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.56> <DB=-424259.9151> <Mlp= 6930.1289> <PB=100000> 
<DWph=2> <it= 57> <et=1.82> <Mt= 0.02> <Spt= 0.01> <nCl= 30> <al=0.46> <DB=-222301.2868> <Mlp= 6851.2948> <PB=100000> 
<DWph=2> <it= 58> <et=1.85> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.36> <DB=-176137.7317> <Mlp= 6818.7054> <PB=100000> 
<DWph=2> <it= 59> <et=1.88> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.42> <DB=-93144.5390> <Mlp= 6785.1448> <PB=100000> 
<DWph=2> <it= 60> <et=1.90> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.32> <DB=-59223.1225> <Mlp= 6757.1926> <PB=100000> 
<DWph=2> <it= 61> <et=1.93> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.39> <DB=-56100.4739> <Mlp= 6710.1377> <PB=100000> 
<DWph=2> <it= 62> <et=1.97> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.45> <DB=-35357.9353> <Mlp= 6645.2921> <PB=100000> 
<DWph=2> <it= 63> <et=2.00> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.50> <DB=-31341.2090> <Mlp= 6632.6730> <PB=100000> 
<DWph=2> <it= 64> <et=2.03> <Mt= 0.02> <Spt= 0.01> <nCl= 30> <al=0.55> <DB=-24476.3596> <Mlp= 6589.5074> <PB=100000> 
<DWph=2> <it= 65> <et=2.06> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.60> <DB=-27024.6781> <Mlp= 6530.1047> <PB=100000> 
<DWph=2> <it= 66> <et=2.10> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.64> <DB=-19506.5918> <Mlp= 6496.2183> <PB=100000> 
<DWph=2> <it= 67> <et=2.12> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.54> <DB=-21661.4850> <Mlp= 6485.9609> <PB=100000> 
<DWph=2> <it= 68> <et=2.15> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.58> <DB=-17865.7139> <Mlp= 6469.9767> <PB=100000> 
<DWph=2> <it= 69> <et=2.19> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.63> <DB=-14379.7617> <Mlp= 6403.0953> <PB=100000> 
<DWph=2> <it= 70> <et=2.22> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.66> <DB=-15677.5562> <Mlp= 6382.1163> <PB=100000> 
<DWph=2> <it= 71> <et=2.26> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.70> <DB=-12416.0152> <Mlp= 6339.6358> <PB=100000> 
<DWph=2> <it= 72> <et=2.31> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.73> <DB=-10148.7728> <Mlp= 6293.7791> <PB=100000> 
<DWph=2> <it= 73> <et=2.35> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.75> <DB=-9991.3154> <Mlp= 6238.9797> <PB=100000> 
<DWph=2> <it= 74> <et=2.38> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.78> <DB=-8674.2444> <Mlp= 6193.2705> <PB=100000> 
<DWph=2> <it= 75> <et=2.43> <Mt= 0.03> <Spt= 0.02> <nCl= 30> <al=0.80> <DB=-8910.4846> <Mlp= 6121.2001> <PB=100000> 
<DWph=2> <it= 76> <et=2.47> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.82> <DB=-7649.2399> <Mlp= 6076.1957> <PB=100000> 
<DWph=2> <it= 77> <et=2.51> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.72> <DB=-9887.5117> <Mlp= 6038.5492> <PB=100000> 
<DWph=2> <it= 78> <et=2.54> <Mt= 0.02> <Spt= 0.01> <nCl= 30> <al=0.75> <DB=-7498.9241> <Mlp= 5988.4032> <PB=100000> 
<DWph=2> <it= 79> <et=2.58> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.77> <DB=-8247.7491> <Mlp= 5943.3497> <PB=100000> 
<DWph=2> <it= 80> <et=2.62> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.80> <DB=-8143.5620> <Mlp= 5907.9318> <PB=100000> 
<DWph=2> <it= 81> <et=2.66> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.82> <DB=-5957.4047> <Mlp= 5859.4327> <PB=100000> 
<DWph=2> <it= 82> <et=2.70> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.84> <DB=-6493.0920> <Mlp= 5804.5129> <PB=100000> 
<DWph=2> <it= 83> <et=2.74> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.85> <DB=-5492.7763> <Mlp= 5741.4698> <PB=100000> 
<DWph=2> <it= 84> <et=2.79> <Mt= 0.03> <Spt= 0.02> <nCl= 30> <al=0.75> <DB=-5366.9207> <Mlp= 5684.7256> <PB=100000> 
<DWph=2> <it= 85> <et=2.83> <Mt= 0.03> <Spt= 0.01> <nCl= 30> <al=0.78> <DB=-6506.9126> <Mlp= 5635.1054> <PB=100000> 
<DWph=2> <it= 86> <et=2.88> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.80> <DB=-6574.3057> <Mlp= 5565.5458> <PB=100000> 
<DWph=2> <it= 87> <et=2.92> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.82> <DB=-4607.2499> <Mlp= 5524.5543> <PB=100000> 
<DWph=2> <it= 88> <et=2.96> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.84> <DB=-4620.0745> <Mlp= 5469.4051> <PB=100000> 
<DWph=2> <it= 89> <et=3.01> <Mt= 0.03> <Spt= 0.02> <nCl= 30> <al=0.85> <DB=-4440.1753> <Mlp= 5352.6197> <PB=100000> 
<DWph=2> <it= 90> <et=3.05> <Mt= 0.03> <Spt= 0.02> <nCl= 30> <al=0.87> <DB=-5761.7304> <Mlp= 5257.9432> <PB=100000> 
<DWph=2> <it= 91> <et=3.10> <Mt= 0.03> <Spt= 0.02> <nCl= 30> <al=0.88> <DB=-3478.4328> <Mlp= 5164.5575> <PB=100000> 
<DWph=2> <it= 92> <et=3.15> <Mt= 0.03> <Spt= 0.01> <nCl= 30> <al=0.78> <DB=-5235.1359> <Mlp= 5081.0057> <PB=100000> 
<DWph=2> <it= 93> <et=3.19> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.80> <DB=-3544.0801> <Mlp= 5032.7655> <PB=100000> 
<DWph=2> <it= 94> <et=3.23> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.82> <DB=-2728.0996> <Mlp= 4985.5921> <PB=100000> 
<DWph=2> <it= 95> <et=3.27> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.84> <DB=-2178.8719> <Mlp= 4943.6334> <PB=100000> 
<DWph=2> <it= 96> <et=3.30> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.74> <DB=-2807.2449> <Mlp= 4919.9390> <PB=100000> 
<DWph=2> <it= 97> <et=3.35> <Mt= 0.03> <Spt= 0.02> <nCl= 30> <al=0.77> <DB=-1664.6612> <Mlp= 4865.5658> <PB=100000> 
<DWph=2> <it= 98> <et=3.40> <Mt= 0.03> <Spt= 0.02> <nCl= 30> <al=0.79> <DB=-2339.8344> <Mlp= 4802.9431> <PB=100000> 
<DWph=2> <it= 99> <et=3.44> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.81> <DB=-2025.8781> <Mlp= 4771.2358> <PB=100000> 
<DWph=2> <it=100> <et=3.48> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.83> <DB=-1362.7311> <Mlp= 4745.5451> <PB=100000> 
<DWph=2> <it=101> <et=3.51> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.73> <DB= -829.9800> <Mlp= 4711.8965> <PB=100000> 
<DWph=2> <it=102> <et=3.56> <Mt= 0.03> <Spt= 0.02> <nCl= 30> <al=0.76> <DB=-1185.2912> <Mlp= 4651.2560> <PB=100000> 
<DWph=2> <it=103> <et=3.61> <Mt= 0.03> <Spt= 0.02> <nCl= 30> <al=0.78> <DB= -917.9795> <Mlp= 4592.7091> <PB=100000> 
<DWph=2> <it=104> <et=3.65> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.68> <DB= -770.1482> <Mlp= 4569.9801> <PB=100000> 
<DWph=2> <it=105> <et=3.68> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.71> <DB= -836.7708> <Mlp= 4547.7983> <PB=100000> 
<DWph=2> <it=106> <et=3.73> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.74> <DB=-1039.2909> <Mlp= 4504.4625> <PB=100000> 
<DWph=2> <it=107> <et=3.77> <Mt= 0.03> <Spt= 0.02> <nCl= 28> <al=0.77> <DB= -354.4632> <Mlp= 4453.3750> <PB=100000> 
<DWph=2> <it=108> <et=3.81> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.79> <DB=  456.4971> <Mlp= 4440.9572> <PB=100000> 
<DWph=2> <it=109> <et=3.85> <Mt= 0.03> <Spt= 0.01> <nCl= 30> <al=0.81> <DB=  517.7125> <Mlp= 4421.5159> <PB=100000> 
<DWph=2> <it=110> <et=3.90> <Mt= 0.03> <Spt= 0.02> <nCl= 30> <al=0.71> <DB=  499.1805> <Mlp= 4389.6414> <PB=100000> 
<DWph=2> <it=111> <et=3.94> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.74> <DB=  256.3432> <Mlp= 4362.4660> <PB=100000> 
<DWph=2> <it=112> <et=3.99> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.77> <DB=  895.8640> <Mlp= 4331.6628> <PB=100000> 
<DWph=2> <it=113> <et=4.03> <Mt= 0.03> <Spt= 0.02> <nCl= 30> <al=0.79> <DB= 1204.3304> <Mlp= 4313.5292> <PB=100000> 
<DWph=2> <it=114> <et=4.07> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.81> <DB= 1462.6313> <Mlp= 4291.7999> <PB=100000> 
<DWph=2> <it=115> <et=4.10> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.83> <DB= 1579.2165> <Mlp= 4277.6175> <PB=100000> 
<DWph=2> <it=116> <et=4.14> <Mt= 0.02> <Spt= 0.02> <nCl= 30> <al=0.85> <DB= 1858.4104> <Mlp= 4256.5968> <PB=100000> 
<DWph=2> <it=117> <et=4.18> <Mt= 0.02> <Spt= 0.01> <nCl= 30> <al=0.86> <DB= 1925.6650> <Mlp= 4243.0398> <PB=100000> 
